number,value,ELITE_SIZE,POP_SIZE,P_CROSSOVER_MAX,P_CROSSOVER_MIN,crossover_type,k,mutation_rate,rosenbrock_mean,salomon_mean,whitley_mean
1101,59.42838657116071,2,20,0.812304665957718,0.2200146116963742,two_point,2,0.012150014617689752,114.83464079048403,0.2798733466848905,63.17064557631321
1068,59.476868676839594,4,30,0.8099126979605029,0.15737958434820604,two_point,4,0.009097960606822829,120.50486741087771,0.33987334593144397,57.58586527370964
498,59.51827943899132,4,30,0.8343413940595023,0.20700483814249898,two_point,4,0.01806073394010401,104.58882471455244,0.3598733473770243,73.6061402550445
922,59.64191482607114,2,30,0.7818405840823426,0.25544152241265705,one_point,2,0.015594232616670211,105.41088221987827,0.31987334738045853,73.19498891095465
643,59.67938422920932,2,20,0.8108588112846089,0.13334386954480815,two_point,2,0.011536057790608635,127.12743559927814,0.23987334830589613,51.670843740043914
1237,59.71070254582335,2,28,0.7717372595765017,0.2665785124100232,two_point,2,0.009736383892161981,122.41723632695266,0.3598733462093926,56.354997964308
1343,59.76427755694036,2,20,0.7952366997988657,0.2532622954131924,one_point,2,0.026114089855214236,84.80496994207658,0.31987336262121946,94.16798936612327
1094,59.78386229729343,2,20,0.8200906302439368,0.14409053654545356,one_point,2,0.01180085317202236,109.30554578931424,0.33987334615023695,69.70616775641582
507,59.850828144064586,6,30,0.8188688223168671,0.2747520417280241,two_point,4,0.010090171742622268,98.65244795917955,0.35987334751221567,80.54016312550199
915,59.88219312156625,2,20,0.8057250037432788,0.2760592646265337,one_point,2,0.012710379267855901,110.26148391242884,0.2598733572541131,69.12522209501581
948,59.951322023838806,6,26,0.7961310559634901,0.2865209089025001,two_point,4,0.019744975589661044,124.23560319810835,0.23987334791189124,55.37848952549619
881,59.95318275473725,2,26,0.8127412920998845,0.26277632224380415,one_point,2,0.007427521944354511,124.45296594755371,0.29987334696376894,55.106708969694296
534,59.981930147639595,6,30,0.7231337893375441,0.20458909773741005,two_point,4,0.015096308725774752,115.13112761295865,0.25987334761082787,64.55478948234934
1321,60.01263818995187,2,20,0.7997727480521664,0.25648706940996335,one_point,2,0.00794358619064539,125.33919766913291,0.2998733473711252,54.39884355335157
1081,60.12421536124673,2,24,0.8206479747926664,0.26816965562563105,two_point,2,0.014840959233523125,119.65502627151459,0.29987334666050686,60.41774646556511
276,60.15331025803448,2,24,0.8975564258494261,0.17959100797237978,one_point,2,0.013813501065824942,118.46602382629919,0.27987889451673975,61.71402805328751
318,60.1669012290459,0,24,0.9053876187755541,0.26467441590224394,two_point,3,0.0164475636052025,109.94286907384412,0.29987334894028356,70.2579612643533
76,60.17146028770003,4,20,0.9309413149992499,0.2826984963995121,one_point,5,0.0225237451830153,104.97094265942249,0.2798733470209872,75.26356485665663
628,60.21212282486804,4,22,0.7880298656834739,0.14752766846798493,two_point,3,0.033228620157091965,96.55583738840912,0.2798738756191952,83.8006572105758
966,60.24603694098935,2,30,0.809787553903781,0.23379053147599396,two_point,2,0.005207640422749743,101.6535317200954,0.35987334605017496,78.72470575682249
838,60.60903473410931,2,26,0.8199598130593022,0.2772522771425108,two_point,2,0.02029835955478655,106.69031645967422,0.31987337551442413,74.81691436713929
1109,60.62109229474469,2,20,0.7641503810424216,0.2371944094490144,one_point,2,0.018606087134376607,101.27903941143563,0.31987334931259603,80.26436412348583
742,60.64862909116359,2,24,0.8301901853588923,0.15128415758435543,two_point,2,0.00684946215892333,116.07986745021007,0.27987334607814296,65.58614647720253
211,60.73391710969954,2,24,0.8340876822210104,0.2310017478458375,two_point,2,0.015566489165428108,56.92845290060727,0.2998733471423982,124.97342508134894
142,60.79921710751611,4,24,0.8113304197221188,0.2988306940041009,two_point,3,0.025358427123947626,100.38182129489475,0.3398737768521318,81.67595625080145
903,60.83694481556511,6,22,0.8240615126143715,0.2664836019472662,two_point,4,0.011976683757102294,120.14313276658109,0.299873346015055,62.06782833409918
214,60.83967159909719,2,28,0.8340099211107377,0.1919939941781623,one_point,2,0.016305136348786945,110.40263757218129,0.299873348358492,71.8165038767518
921,60.839818090354434,2,30,0.8185671155108608,0.2762835270195295,one_point,2,0.016471775118968468,123.33310525549959,0.2598733471170146,58.926475668446685
944,60.840130946061436,2,26,0.796443102506829,0.28729588594921057,two_point,2,0.014675264011630822,127.65806393886449,0.27987334696285554,54.58245555235696
1342,60.848597238327976,2,20,0.7926448991916121,0.2501783761862726,one_point,2,0.005126212605133899,124.28876214323093,0.3398733459370012,57.91715622581599
1156,60.89032539568046,2,26,0.8077565705142852,0.26546620320371944,one_point,2,0.012794978789537477,105.50590295993695,0.2798733466454103,76.88519988045903
512,60.89706324460635,0,30,0.7892496122838577,0.2050752557046366,two_point,4,0.015610252750333373,93.56927510791135,0.2998733459388988,88.82204127996877
226,60.93683148426569,4,24,0.8733393351285821,0.22247517323909918,two_point,5,0.012418400410415378,110.17097085650452,0.2998733461347294,72.3396502501578
760,60.944595300835346,0,20,0.9338522856833328,0.12925459621492202,two_point,3,0.008942769450102138,120.91268216249303,0.29987334623262685,61.62123039378039
419,60.95452015119108,2,30,0.8077399947559606,0.13720156516044688,two_point,3,0.0090324683933556,115.58209487401068,0.29987334756335937,66.9815922319992
30,61.09891546224088,6,24,0.8442467381688015,0.16258871393667523,two_point,3,0.017034790747988752,120.1680201903719,0.2398733477196024,62.888852848631146
744,61.12191501545751,2,24,0.8289812936836424,0.1512650089759686,two_point,2,0.007100894667490905,118.09083432669357,0.3598733466861808,64.91503737299277
427,61.146377561417246,4,20,0.9142536924672411,0.2630821204775727,one_point,3,0.010388268577574102,121.04125309711318,0.29987334596043247,62.09800624117813
1014,61.20784018365773,4,26,0.8250479355024039,0.27562873467601207,one_point,4,0.016392542075057047,127.26282782725532,0.2598733526662441,56.1008193710516
1024,61.21888679181331,4,26,0.806464746823778,0.272121384518753,one_point,2,0.006152775194318233,116.43250310126582,0.31987334644741383,66.90428392772671
233,61.36548590647342,0,28,0.8717268878883954,0.11411087729297562,two_point,6,0.012140293556383012,121.06360656045688,0.29987334645807534,62.73297781250528
954,61.386840351749505,6,26,0.7976543349092563,0.1708053923766943,two_point,4,0.013773179329130619,131.36568807355087,0.3198733468925325,52.47495963480513
934,61.45393386940166,2,26,0.8428462526451664,0.18307948823623635,uniform,2,0.009699117472432205,111.2718741462692,0.2998733469752799,72.7900541149605
926,61.55927529040968,2,30,0.7885477820246484,0.2561232590646623,one_point,2,0.01625647360008545,94.60942824190809,0.29987357134526493,89.76852405797568
1193,61.61146042313421,2,26,0.7849246273531708,0.26891154284991653,one_point,4,0.006012241289397667,114.49538391261008,0.45987334592716483,69.8791240108654
1186,61.678160042675586,2,26,0.7819128702218324,0.25438940602162385,one_point,4,0.005604726232734591,116.49743057295481,0.37987334644747434,68.15717620862448
578,61.73368264416204,0,30,0.7426625468883341,0.14926997175605117,two_point,3,0.00937167828216294,131.3967147963879,0.29987334600202503,53.50445979009622
707,61.746955846173115,4,30,0.8155348343181528,0.16118052959280424,one_point,2,0.01420406010854316,105.29588926058918,0.2998733479546229,79.64510492997556
1019,61.80873929011769,4,26,0.8053764870815162,0.2729894047140832,one_point,4,0.006227105424438372,104.12755821852053,0.35987334612847693,80.93878630570407
135,62.011351687330766,4,24,0.855473362405951,0.2533149826861778,two_point,2,0.01123051821816982,123.40823185085067,0.27987334624855953,62.345949864893065
167,62.12536773830566,2,30,0.7962819126006059,0.12778586143319823,two_point,3,0.02169372104150442,127.54138689700699,0.2798733476504204,58.55484297025957
1176,62.12550431525229,2,26,0.772630512993017,0.2565380656596469,one_point,4,0.008131242551834544,116.19024556981496,0.3598733459934115,69.82639402994849
492,62.14344241592564,4,24,0.8225214244054317,0.13368714969450723,two_point,3,0.012970377921442509,121.00737892562492,0.2598733509030372,65.16307497124897
814,62.175388054963115,0,24,0.7993132377677822,0.1294747099776253,two_point,2,0.03517995559867817,88.04414647142522,0.47160676280855807,98.01041093065555
21,62.26032007309013,6,26,0.8363060740625358,0.28962102208990986,two_point,6,0.007660615299203798,127.72695846801882,0.3798733464147038,58.67412840483687
679,62.3071202173284,6,24,0.8261433838307871,0.21801376361570415,two_point,3,0.008055581517697148,122.3699251922609,0.3798733459056856,64.17156211381864
649,62.396305682513194,2,30,0.8147966702506396,0.1317924726710963,one_point,2,0.012197653019455086,130.9763050754914,0.25987342210716247,55.952738549940975
983,62.505020142159225,4,20,0.8301236467651986,0.28217629623439283,two_point,2,0.010334241172759488,112.39682157557863,0.23987338181130813,74.87836546908774
660,62.52926126303597,4,28,0.8191916276601897,0.20284840438005602,two_point,3,0.01543162718101757,133.28418597971654,0.2798733484027921,54.02372446098857
530,62.535237991773066,6,30,0.7733089127404091,0.2085694454428576,two_point,4,0.015184388491613248,134.56073924220317,0.2998733471100464,52.745101386006
1008,62.59132885388282,4,26,0.8242339957940498,0.2765891144893248,one_point,5,0.015934281156848154,124.97631021311221,0.359873346145594,62.43780300239066
568,62.788282632010585,4,20,0.7953503929974385,0.12974097970860807,two_point,2,0.009641242142139822,112.38896435912284,0.31987334636772824,75.6560101905412
1060,62.99140894121814,6,26,0.8281617832651262,0.19660577279111943,two_point,3,0.009166770790373981,133.00023488868683,0.23987334599384313,55.73411858897373
267,63.10889349262504,2,24,0.865506665342983,0.18223196790084356,one_point,2,0.045148526720514025,76.02380559119936,0.5426865301224956,112.76018835655327
42,63.32117465290412,0,22,0.8064256410885188,0.126133904501694,two_point,2,0.03969638862846317,66.46926995290394,0.4630733393963832,123.03118066641203
1223,63.35806077826925,2,20,0.7970289494396823,0.2793924410955036,one_point,2,0.007429238754530997,131.90203197969115,0.3798733460630136,57.792277009053564
94,63.36317335081714,2,24,0.7982013954094039,0.1760599245376695,two_point,2,0.014712233264937523,112.21009576208898,0.2598733460140893,77.61955094434836
148,63.43698692158336,6,24,0.8789014202175811,0.1810656482086829,two_point,3,0.016302795592113478,121.2094441841065,0.2798733486935587,68.82164323195003
415,63.46782841453091,4,30,0.8105212970368741,0.2674802578644078,one_point,3,0.009287215395105316,121.36218810631806,0.3198733475493723,68.7214237897253
1303,63.55618212939925,0,22,0.8180774460109586,0.13882685023191657,two_point,2,0.010873882729088463,131.15018439673722,0.2198733463491545,59.29848864511139
353,63.56891295724856,2,26,0.8050683688062745,0.12270163322359821,two_point,3,0.009931978641469464,129.96986283316897,0.29987334627610557,60.437002692300574
1059,63.57000240416259,6,26,0.8282275641185382,0.19626550832349984,two_point,3,0.009453236207690983,136.96165165794815,0.29987334610518585,53.44848220843443
858,63.640963537509045,6,26,0.8877056552788541,0.29087738572162813,uniform,2,0.009553436187320005,119.47742574439692,0.3398733460810024,71.10559152204921
1355,63.680203089352496,4,26,0.8081513214396505,0.26062129890736285,one_point,2,0.00879346559411324,133.81364274899968,0.27987334681144266,56.94709317224634
240,63.73255496817032,0,28,0.8526654310063778,0.11593731718834784,two_point,6,0.00922719985163616,123.50230140260184,0.33987334599674573,67.35549015591236
1391,63.792050789366876,2,26,0.7780113665910878,0.27042651817758356,one_point,2,0.019426763953698224,105.97678245397758,0.2998739396223803,85.09949597450068
1354,64.0639170398345,4,26,0.8052387429021096,0.25940145976524687,one_point,2,0.008860398590515883,129.52833715118967,0.25987334901017317,62.40354061930365
950,64.1064388601115,6,26,0.7973209522144535,0.17705170436048315,two_point,4,0.014221381041063914,118.04991676547748,0.2798733475411129,73.9895264673159
704,64.1915472487026,4,30,0.8168407515130821,0.21260594223952956,one_point,2,0.013354894083542885,103.92642406626078,0.25987335260715766,88.38834432723986
377,64.30523147942817,4,26,0.812621123602164,0.11684497488455026,two_point,3,0.007366480783928059,131.88305965614464,0.3198733462215193,60.71276143591835
106,64.33001760093977,2,24,0.8303170554051317,0.2674302840087531,two_point,2,0.018603352069957446,109.11014955085534,0.27987336656472694,83.60002988539922
369,64.35883050374304,4,26,0.7982697776552548,0.11747662457754106,two_point,2,0.008498118395438358,140.73461033222512,0.27987334720673435,52.062007831797246
159,64.46001186979645,2,20,0.8659584383471716,0.2887119540201846,two_point,3,0.020906584917001213,128.33509957045732,0.2798733703185158,64.76506266861352
668,64.53298957378604,4,28,0.8396971175068236,0.14177897807944978,two_point,3,0.006676432448763829,137.2322108811154,0.37987334622711455,55.98688449401559
1362,64.65384904208057,4,26,0.8069810895982551,0.26487747808926626,one_point,2,0.008384331275080946,129.34638552298668,0.2798733533990406,64.33528824985598
783,64.75391915812504,4,30,0.7867867220191304,0.21163654395575893,two_point,4,0.011929504749179344,138.41553875500622,0.3598733459451503,55.48634537342374
162,64.76352598621206,6,30,0.8867466889286816,0.18774548899345703,two_point,3,0.021288401202464113,115.42955281147826,0.23987335243985855,78.62115179471805
711,64.8070231799561,4,22,0.8161688051563484,0.13548450203700704,two_point,2,0.013297657973997644,120.11565991605498,0.2798733602434913,74.02553626356983
1153,64.9171942949546,2,26,0.8077937365491581,0.2645873472663311,one_point,2,0.013642873990461338,128.18761831663886,0.29987346071588733,66.26409110750906
155,65.01687597828281,6,24,0.8648663740602548,0.18137921644121557,two_point,3,0.0173257491628475,140.5450029345272,0.2798733468700175,54.22575165345124
587,65.03199605357908,4,30,0.8317115008811823,0.19528323314180474,two_point,3,0.0060526582742470554,126.13686366269039,0.39987334589441,68.55925115215247
972,65.13831279704705,2,30,0.8096383642210743,0.19150455243458656,two_point,2,0.005094748936974886,114.83441568362835,0.27987334601782154,80.30064936149499
784,65.14280515265223,4,30,0.8017940853266605,0.20882680934587153,two_point,4,0.014380528419004971,125.196873786229,0.29987334725876036,69.93166832446892
153,65.23949180048481,6,24,0.8783247576880767,0.2885637308366838,two_point,3,0.016229086386135724,114.16547673987603,0.33987334619585774,81.21312531538254
676,65.42476949980802,6,24,0.8015735044335527,0.264337142577923,two_point,3,0.008752936107512724,123.94954623063882,0.33987334603224306,71.984888922753
1275,65.44669435962777,2,24,0.7936032923939337,0.27280486990828967,one_point,2,0.007360515986454304,142.09443149070208,0.2998733460524892,53.94577824212873
1040,65.46550151376849,2,28,0.815493700790203,0.2583726895851663,two_point,2,0.012684015027805006,123.80120569560691,0.299873346595225,72.29542549910333
614,65.62749451078514,4,22,0.8314965176939776,0.1542021306894715,two_point,3,0.008360041081437864,134.2530741492134,0.2798733460910896,62.34953603705094
803,65.82276851743855,2,24,0.8170362060311033,0.22948114480385334,two_point,2,0.007660730281628016,133.38520120811438,0.31987334644787235,63.763230997753396
429,65.91723116340033,4,24,0.8004179771272774,0.25652080399217425,two_point,3,0.016033047496192682,130.78288771973044,0.2998733490775558,66.66893242139301
1114,66.0221714267404,2,20,0.7483434610721758,0.27647895267590794,one_point,2,0.01952786436754861,127.98358134555141,0.3198733494266965,69.7630595852431
163,66.2955537977421,6,30,0.866997935391755,0.2929759159491371,two_point,3,0.021286006724053966,120.42642833016585,0.2798733474011444,78.18035971565929
563,66.29901807756426,0,20,0.8172058936786183,0.22388266455571426,two_point,2,0.011168568591034869,137.82016004878625,0.2598733462043888,60.817020837702145
527,66.32246510813808,6,22,0.8198369988544125,0.21101024425348255,two_point,4,0.02145541549475124,124.0563993232233,0.33987334811336134,74.57112265307754
605,66.37642383941618,4,22,0.8286654795188415,0.14296758401792153,two_point,4,0.006524110681984232,127.12278490733551,0.41987334628411654,71.58661326462891
431,66.46924796700384,4,24,0.8004374659142747,0.2575516033540628,two_point,3,0.011653672684356652,126.9415025313031,0.2998733464591071,72.1663680232493
62,66.47688208736884,2,28,0.7877633152679223,0.11572412541391684,one_point,5,0.030477533779559373,125.84279404859717,0.3798919412389038,73.20796027227043
1151,66.58315923399816,2,26,0.8081513679675408,0.2635234887932504,one_point,2,0.01361801798542634,144.37634480742548,0.31987334660841227,55.05325954796058
1280,66.58704423179584,2,24,0.7945940569932336,0.27124247292847015,two_point,2,0.03242312635650819,108.67543346906749,0.4006936413440883,90.68500558497597
923,66.59230000240355,2,30,0.7824602942976221,0.2762253796307315,one_point,2,0.016923723257234943,121.99618587843979,0.3198733475075973,77.46084078126327
331,66.64805612263046,0,24,0.8208396734793105,0.1315675892424704,two_point,3,0.004922927368086082,148.4915325338758,0.3598733467565275,51.09276248725905
675,66.7414431026699,6,24,0.7997794650884341,0.1506710260792445,two_point,3,0.008286255137240774,128.8244652632568,0.2998733462289664,71.09999069852395
497,66.77757236441556,4,30,0.7956341038883368,0.20937091797162188,two_point,4,0.018126776545231912,138.3389252021973,0.2798733459296348,61.71391854511976
740,66.77759046374509,2,24,0.820590778436359,0.13513946893315512,two_point,2,0.007639113938239193,144.7200666564025,0.31987334710782195,55.29283138772494
1444,66.81888749688163,2,26,0.7374603042921122,0.24440177284503994,one_point,2,0.004245644191635769,132.9562508542569,0.3798733459387022,67.12053829044928
370,66.84294922856424,4,26,0.8028060086856494,0.11913974732374523,two_point,2,0.008179041279869844,140.35548505669706,0.25987334615988594,59.91348928283578
92,66.88309063713136,2,24,0.8172393824072591,0.1738449722055068,two_point,2,0.014337776381249192,136.356515396423,0.33987335833432375,63.95288315663678
959,66.88632409657575,6,26,0.7982888498408389,0.2719034766803729,two_point,4,0.013629840564001999,123.9906715283475,0.31987334612900864,76.34842741525073
89,66.89281654662521,6,30,0.815707663060087,0.15389242197065406,two_point,3,0.005624016058936554,132.96939743562515,0.3798733462504017,67.32917885800006
1293,67.21869242488675,6,26,0.818415126108392,0.28089859987339844,two_point,3,0.010171151501333074,140.6359323692314,0.27987334655542817,60.74027155887344
1209,67.2478523043563,6,26,0.7888196743290609,0.270214332842022,uniform,5,0.010991117816126245,139.1978153258496,0.37987334596068173,62.165868241258636
1005,67.32298785021057,2,30,0.784720199539619,0.215627753512504,two_point,2,0.01687259203642227,127.71002958701487,0.2798733562691943,73.97906060734765
123,67.36469166143743,2,24,0.8929343417995235,0.2117667253163389,one_point,6,0.008821527711070538,127.94967587645715,0.27987334620091153,73.86452576165425
961,67.39161367812878,6,30,0.7997841749824816,0.2047688012165065,two_point,4,0.02948667955648088,129.82797513148319,0.3398735659984167,72.00699233690474
439,67.59085726834807,4,20,0.8008960215054431,0.25840561497541437,two_point,3,0.0476896982382746,73.25328912163505,0.448749952311658,129.0705327310975
850,67.72341126915315,2,26,0.8221474497389699,0.2768062049432292,two_point,2,0.006716626973534131,141.95918800039686,0.3398733461484779,60.87117246091414
1267,67.83106804700576,4,30,0.7794562727421314,0.20188213276709993,one_point,4,0.007247904946955703,140.65990835638144,0.3998733476570341,62.43342243697882
302,67.98925932290973,0,24,0.799334966808655,0.28133101341889233,two_point,4,0.011171825131562632,126.5255732239289,0.3198733459454278,77.12233139885487
960,68.03452032348967,6,26,0.79891751452695,0.27303415222331096,two_point,4,0.028123547353751367,129.23195396280076,0.3198737533150947,74.55173325435317
857,68.0506700245292,6,26,0.8264430097572678,0.2908972456456098,uniform,2,0.009722083825930688,126.24325303316292,0.2598733488399872,77.64888369158469
34,68.27972132909066,4,24,0.8645818782304209,0.15769136456702784,two_point,3,0.020780652360663697,119.26824611648553,0.2998733541691365,85.27104451661731
1090,68.30146604387778,2,20,0.8210466123978494,0.2672017223108288,one_point,2,0.014467129108354461,127.59168544586137,0.259874499691495,77.05283818608049
658,68.33938743026214,4,30,0.8178917084511311,0.12527481724628184,two_point,3,0.014843653775566658,137.3755049385131,0.3398733460602667,67.30278400621303
1314,68.52044176164593,2,30,0.782933397210561,0.24081780173760606,one_point,2,0.014011791902732447,142.66018868921384,0.23987334625302767,62.66126324947091
171,68.56676459850799,2,26,0.7934728085662888,0.12819740817843187,one_point,2,0.013986808394549645,135.85762412052625,0.27987343508733464,69.5627962399104
596,68.57047447361663,2,30,0.7902228462735629,0.27190788513276126,two_point,4,0.006012808934542131,138.84170990768484,0.3998733458917331,66.46984016727329
107,68.68443962896227,0,24,0.8733738852849977,0.2664954734391137,two_point,2,0.01927270695048171,116.85259752395491,0.37989746704822586,88.82082389588366
1390,68.84087368026896,2,28,0.7880528847912838,0.26786773976889083,one_point,2,0.018916240378163883,115.02332021725029,0.2998733469795413,91.19942747657704
702,68.84725422421356,4,30,0.8151444201952315,0.13983785288535427,two_point,2,0.013128542702241348,124.30779559720483,0.29987340318793687,81.93409367224794
103,69.4132341732952,0,24,0.7970211092375424,0.20118062373425577,two_point,2,0.01944352833463025,137.88616639472508,0.3398733473454231,70.01366277781509
785,69.41681507874402,4,30,0.8484333880428541,0.16596276666002624,two_point,4,0.024698234084415894,139.47241111287724,0.2598733589523118,68.51816076440248
1167,69.52827144674207,2,26,0.778059229332516,0.2613553446928906,one_point,4,0.01005109931899843,147.54006933598384,0.319873345881286,60.724871658361096
1002,69.62787096541449,2,26,0.7851351090807166,0.1390496323442755,two_point,2,0.018022462626555793,133.80824707969288,0.29987334762995765,74.77549246892065
618,69.67961999807751,4,22,0.8301314200606726,0.1476959435020897,two_point,3,0.0014718649283974247,117.1142121465995,0.6401697393635275,91.2844781082695
1414,69.69730576389422,2,26,0.7887156863506449,0.26091271263290877,one_point,2,0.0426688374133017,87.54959032651735,0.45997912401215596,121.08234784115317
490,69.84986853837944,4,24,0.7944601884874233,0.28035027762111003,two_point,3,0.012554073286005019,139.43217237353625,0.25987335402996775,69.85755988757212
546,69.88291889993404,6,30,0.7643967484925377,0.2856586767152765,uniform,2,0.017464056915643483,135.4663823069417,0.2798733540628169,73.90250103879757
33,69.89867798657652,4,20,0.8670056590867965,0.1612776884378862,two_point,3,0.01689943493737777,138.32813413666244,0.27987335286861803,71.08802647019849
974,70.02817294383844,2,30,0.8679999686851793,0.24868470476975937,two_point,2,0.00797177443277517,153.60545983600986,0.27987334596562324,56.199185649539814
1290,70.04622907848004,6,26,0.8109195535337994,0.16318397661410175,two_point,3,0.010731694815876217,124.42278534789598,0.27987334603658875,85.43602854150754
942,70.0758039505834,2,26,0.7950611098955416,0.2895771891684821,two_point,2,0.040826846266714886,72.10129858476245,0.5606442169907272,137.56546904999703
564,70.19133833045433,0,20,0.7955017066873534,0.12987517975440818,two_point,2,0.011194152351755523,131.89647493663523,0.29987334633535734,78.37766670839241
1367,70.38025571502287,2,26,0.8036416202270349,0.15474025092557647,one_point,2,0.011907539490079038,138.72908037519204,0.25987334883575886,72.15181342104081
669,70.47035763865969,4,24,0.8395481551267988,0.21650940725079496,two_point,3,0.006516983234019751,158.47047133454333,0.3198733465167426,52.620728234919
1055,70.52400342304556,6,26,0.8341069077800365,0.20846801388797154,two_point,3,0.009851424886763589,133.15920095825783,0.35987334606882043,78.05293596481006
499,70.53536615710166,4,30,0.8334431548039218,0.16222732961308392,two_point,3,0.0179019085231508,141.09356715943494,0.2598733490644441,70.25265796280561
624,70.58404690843052,4,22,0.8251564911554088,0.14792951721074982,two_point,3,0.008730631815209552,151.7197561987814,0.31987334595868394,59.712511180551495
1326,70.61003628529197,2,20,0.801034926976402,0.1973514945608501,one_point,4,0.007367359779757116,160.68601677710637,0.33987337890203234,50.80421869986751
631,70.73714820674495,4,22,0.8236670763331613,0.1372049624049434,two_point,3,0.010546728132324367,139.2535796682618,0.35987334606273,72.59799160591032
1125,70.75127924925452,2,26,0.7677224530909232,0.28506548690800554,one_point,2,0.013045324364540183,151.98295742044775,0.3198733468830738,59.95100698043277
1078,70.80595162653687,4,24,0.7804489961675037,0.2793914017505058,two_point,2,0.007092021274663749,156.11632237488732,0.27987334594135566,56.021659158781915
1428,70.83223800622811,2,26,0.782905181343981,0.2571527062527413,one_point,2,0.04182083402617022,86.74337594588263,0.47993996844559605,125.2733981043561
1424,70.83814136722219,2,26,0.7946122121607138,0.25658012349862924,one_point,2,0.010402158528154282,164.37041335552573,0.21987334642995168,47.92413739971091
946,70.85097081033602,2,26,0.7757280284735112,0.17720333767495267,two_point,2,0.019746983209372206,141.46034487211307,0.2798733482370809,70.8126942106579
1497,71.00315328599906,2,20,0.7139924697102279,0.2343323773977964,one_point,2,0.006306455289933646,163.50865398765575,0.3198733458954875,49.18093252444594
924,71.01120802645737,2,30,0.7831807035070288,0.2758857154885523,one_point,2,0.016274575268836917,140.05292092598643,0.25987335013652185,72.72082980324913
187,71.01874296863723,6,22,0.7851657404596516,0.178855938804133,two_point,2,0.007331935816720705,144.76182269046853,0.29987334610838595,67.99453286933473
70,71.06157538392453,4,26,0.7886125623132113,0.10950269612549199,one_point,5,0.02222798746536489,140.26005068112437,0.3198733466373358,72.60480212401187
460,71.09487771289228,0,26,0.7833526772185319,0.1468517493246936,uniform,2,0.008263019850069317,144.6801602704317,0.2798733498740812,68.32459951837106
307,71.14421070099225,0,24,0.9050996564063682,0.2831557503199452,two_point,3,0.020089185924975595,140.27416225350984,0.2798733597249096,72.87859648974197
745,71.2823464054321,2,24,0.8297965406939533,0.15108343540208954,two_point,2,0.007278303645680015,143.3541770035003,0.35987334617447664,70.1329888666215
861,71.49738098735581,2,26,0.825238777928893,0.28840402414357325,one_point,2,0.0026025089722254047,137.95418624200897,0.45987334627868515,76.07808337377978
1338,71.53672501692363,2,20,0.7974133338364339,0.24967878587389225,one_point,2,0.0050657834612599685,142.0896520870137,0.3398733460465748,72.18064961771059
539,71.62223905198141,6,30,0.8268858212468538,0.2101532196800888,two_point,4,0.014542831245516433,166.71393003079663,0.3198733461732473,47.83291377897437
975,71.63568014784425,2,30,0.8102208845921127,0.2652292805165625,two_point,2,0.008200687835318826,152.3000929925146,0.3198733460396067,62.28707410497856
1022,71.88737936464368,4,26,0.8044873790320759,0.27793676822581764,one_point,2,0.006527870821904111,158.19512062014854,0.2598733465833248,57.20714412719917
729,71.97381520268296,2,22,0.8207017750687181,0.13542375399162418,two_point,2,0.01671099698825202,137.89501053390305,0.2998733501935043,77.7265617239523
1213,72.08422015813632,6,26,0.8157308522937081,0.2718594352942722,one_point,5,0.011431393642848349,137.37774938662426,0.29987334756731326,78.57503774021737
886,72.14730989258665,2,26,0.8119747189591001,0.2629820461729877,one_point,2,0.008101763456583373,147.9835205353478,0.259873345918627,68.19853579649352
50,72.15118053808798,2,22,0.8964688807139924,0.12397554240339265,one_point,4,0.009167005251738827,140.5953413375279,0.2998733464511031,75.55832693028495
271,72.37856934002083,2,24,0.8955138651688948,0.1805954387502517,one_point,2,0.02330798490548072,129.39333914327986,0.3198949021698353,87.42247397461279
338,72.44991567341025,0,30,0.8293336584451544,0.1315689442112539,two_point,3,0.012284333195412608,154.7027849214509,0.27987334708777983,62.36708875169207
452,72.52564557797734,2,26,0.9387556774780109,0.14222756924559996,uniform,3,0.008126261209631152,154.88968534793221,0.3198733460597468,62.36737803994008
986,72.55301909387211,4,20,0.8697720109745372,0.29984593462455117,one_point,2,0.008126658186434474,154.19079020946452,0.25987334593102973,63.20839372622078
484,72.58397792544163,4,24,0.8540681911598146,0.1354069281572759,two_point,3,0.013041194052728166,150.73593968645866,0.31987334684519586,66.69612074302104
847,72.59862933381828,2,26,0.8219883975274486,0.28600750685024573,one_point,2,0.005933847717854337,157.62078180558538,0.3198733460948779,59.85523284977459
1320,72.66601257371896,2,20,0.8226231515704513,0.10832011968239083,one_point,2,0.017029805247643602,143.75518093972659,0.3198733565261545,73.92298342490412
764,72.82150533902129,0,20,0.8414968581033254,0.12802267587581648,one_point,3,0.005313116354409285,157.86329062978965,0.3798733472814521,60.22135203999276
1178,73.03314206967575,2,26,0.7802155675340936,0.25910670347345033,one_point,4,0.008145403327302547,145.20926807548045,0.37987334593369476,73.5102847876131
485,73.0699043983189,4,24,0.8543921217331576,0.25161355469019486,two_point,3,0.012656823036748838,165.7336303320429,0.25987334634430354,53.216209516569464
772,73.28799370294792,0,30,0.8068255141716654,0.11264374088648019,one_point,4,0.011242285382708004,169.099891566383,0.3198733461417534,50.444216196319005
570,73.32698487592292,0,30,0.8170506884311568,0.151190601445264,two_point,2,0.009199258597913616,163.32994000762773,0.2998733462807387,56.351141273860264
724,73.37059340131789,2,22,0.7947548994281207,0.1345671906863525,two_point,3,0.01033190892471878,152.06919745081478,0.29987334629465934,67.74270940684426
