1,125.541,2,4,2,0.871,0.17,2,,,,,,k,n_elites,,,,,,,id,val,cr_type,k,n_elites,p_max,p_min,pop_size
550,104.489,2,5,3,0.84,0.118,0,,,549,148.631,uniform,4,6,0.84,0.116,28,,,,1434,101.173,two_point,5,6,0.848,0.104,28
551,118.592,2,5,3,0.827,0.116,4,,,550,104.489,uniform,5,6,0.84,0.118,20,,,,471,101.174,two_point,3,6,0.842,0.1,28
552,96.901,2,5,3,0.826,0.117,0,,,551,118.592,uniform,5,6,0.827,0.116,28,,,,1470,101.179,uniform,5,6,0.931,0.126,24
553,94.717,2,5,3,0.84,0.115,0,,,552,96.901,uniform,5,6,0.826,0.117,20,,,,740,101.281,two_point,6,6,0.936,0.119,24
554,125.548,2,5,3,0.827,0.113,4,,,553,94.717,uniform,5,6,0.84,0.115,20,,,,1035,101.293,one_point,5,6,0.942,0.185,24
555,103.967,2,5,3,0.828,0.122,0,,,554,125.548,uniform,5,6,0.827,0.113,28,,,,1275,101.342,one_point,3,6,0.929,0.108,28
556,84.246,2,5,3,0.828,0.121,4,,,555,103.967,uniform,5,6,0.828,0.122,20,,,,913,101.347,one_point,5,4,0.935,0.208,22
557,109.183,2,6,3,0.83,0.108,4,,,556,84.246,uniform,5,6,0.828,0.121,28,,,,355,101.477,one_point,6,6,0.927,0.139,24
558,99.036,2,6,3,0.844,0.172,4,,,557,109.183,uniform,6,6,0.83,0.108,28,,,,77,101.478,uniform,5,4,0.929,0.244,28
559,96.313,2,6,3,0.831,0.109,4,,,558,99.036,uniform,6,6,0.844,0.172,28,,,,406,101.663,one_point,5,6,0.868,0.193,22
560,179.009,2,6,3,0.831,0.173,4,,,559,96.313,uniform,6,6,0.831,0.109,28,,,,170,101.704,one_point,5,6,0.845,0.213,20
561,120.769,1,6,3,0.844,0.109,4,,,560,179.009,uniform,6,6,0.831,0.173,28,,,,786,101.718,one_point,5,6,0.93,0.111,26
562,127.57,1,6,3,0.846,0.109,4,,,561,120.769,two_point,6,6,0.844,0.109,28,,,,1076,101.723,one_point,5,6,0.842,0.218,24
563,114.106,1,6,3,0.843,0.173,4,,,562,127.57,two_point,6,6,0.846,0.109,28,,,,214,101.869,one_point,6,6,0.839,0.165,26
564,106.259,1,6,3,0.944,0.111,2,,,563,114.106,two_point,6,6,0.843,0.173,28,,,,1194,101.927,one_point,5,6,0.845,0.103,26
565,105.027,1,6,3,0.823,0.111,2,,,564,106.259,two_point,6,6,0.944,0.111,24,,,,1403,101.96,two_point,5,6,0.929,0.223,28
566,116.897,1,6,3,0.846,0.112,2,,,565,105.027,two_point,6,6,0.823,0.111,24,,,,263,102.015,uniform,3,6,0.851,0.294,24
567,76.794,1,6,3,0.823,0.246,2,,,566,116.897,two_point,6,6,0.846,0.112,24,,,,123,102.064,one_point,6,6,0.813,0.263,22
568,153.809,1,5,3,0.839,0.279,2,,,567,76.794,two_point,6,6,0.823,0.246,24,,,,184,102.077,uniform,5,6,0.872,0.149,24
569,112.313,1,5,3,0.85,0.245,2,,,568,153.809,two_point,5,6,0.839,0.279,24,,,,342,102.081,uniform,6,6,0.939,0.235,22
570,68.049,1,5,3,0.85,0.104,2,,,569,112.313,two_point,5,6,0.85,0.245,24,,,,951,102.12,one_point,5,6,0.852,0.184,24
571,69.184,1,5,3,0.839,0.245,2,,,570,68.049,two_point,5,6,0.85,0.104,24,,,,819,102.164,one_point,5,6,0.947,0.206,26
572,93.244,2,5,3,0.85,0.245,4,,,571,69.184,two_point,5,6,0.839,0.245,24,,,,201,102.222,one_point,6,4,0.85,0.133,28
573,140.451,2,5,3,0.835,0.106,4,,,572,93.244,uniform,5,6,0.85,0.245,28,,,,188,102.229,one_point,6,6,0.853,0.154,24
574,85.041,2,5,3,0.823,0.244,2,,,573,140.451,uniform,5,6,0.835,0.106,28,,,,149,102.243,one_point,6,6,0.856,0.147,26
575,87.278,1,5,3,0.851,0.248,2,,,574,85.041,uniform,5,6,0.823,0.244,24,,,,76,102.284,uniform,5,4,0.936,0.241,28
576,107.134,1,5,3,0.818,0.101,2,,,575,87.278,two_point,5,6,0.851,0.248,24,,,,271,102.309,one_point,5,6,0.856,0.185,28
577,98.048,1,5,3,0.818,0.251,2,,,576,107.134,two_point,5,6,0.818,0.101,24,,,,1298,102.326,one_point,5,6,0.94,0.1,26
578,198.588,1,5,3,0.819,0.252,2,,,577,98.048,two_point,5,6,0.818,0.251,24,,,,1394,102.34,two_point,5,6,0.947,0.104,28
579,88.189,1,5,3,0.823,0.25,2,,,578,198.588,two_point,5,6,0.819,0.252,24,,,,1003,102.35,one_point,5,6,0.915,0.104,24
580,85.779,1,5,3,0.82,0.252,2,,,579,88.189,two_point,5,6,0.823,0.25,24,,,,595,102.359,two_point,5,6,0.92,0.241,24
581,88.855,1,5,3,0.82,0.25,2,,,580,85.779,two_point,5,6,0.82,0.252,24,,,,1365,102.412,two_point,4,6,0.935,0.1,28
582,84.739,1,5,3,0.821,0.254,2,,,581,88.855,two_point,5,6,0.82,0.25,24,,,,1245,102.526,one_point,5,4,0.937,0.107,26
583,125.389,1,5,3,0.822,0.258,2,,,582,84.739,two_point,5,6,0.821,0.254,24,,,,1104,102.541,one_point,5,6,0.948,0.221,24
584,85.749,1,5,3,0.826,0.244,2,,,583,125.389,two_point,5,6,0.822,0.258,24,,,,401,102.615,one_point,5,6,0.847,0.242,24
585,141.185,1,5,3,0.824,0.258,2,,,584,85.749,two_point,5,6,0.826,0.244,24,,,,1203,102.634,two_point,4,6,0.835,0.11,24
586,122.748,1,5,3,0.839,0.262,2,,,585,141.185,two_point,5,6,0.824,0.258,24,,,,733,102.642,one_point,4,6,0.946,0.109,26
587,80.148,1,5,3,0.823,0.24,2,,,586,122.748,two_point,5,6,0.839,0.262,24,,,,593,102.711,two_point,5,6,0.937,0.247,24
588,113.438,1,5,3,0.825,0.262,2,,,587,80.148,two_point,5,6,0.823,0.24,24,,,,967,102.745,one_point,5,6,0.866,0.198,24
589,117.033,1,5,3,0.84,0.24,2,,,588,113.438,two_point,5,6,0.825,0.262,24,,,,1142,102.75,two_point,5,6,0.838,0.213,24
590,94.884,1,5,3,0.837,0.243,2,,,589,117.033,two_point,5,6,0.84,0.24,24,,,,793,102.751,one_point,5,6,0.934,0.222,26
591,123.784,1,5,3,0.918,0.24,2,,,590,94.884,two_point,5,6,0.837,0.243,24,,,,208,102.786,one_point,6,6,0.854,0.18,24
592,105.008,1,5,3,0.833,0.241,2,,,591,123.784,two_point,5,6,0.918,0.24,24,,,,875,102.821,one_point,5,6,0.946,0.203,26
593,102.711,1,5,3,0.937,0.247,2,,,592,105.008,two_point,5,6,0.833,0.241,24,,,,337,102.831,uniform,5,6,0.929,0.216,28
594,96.045,1,5,3,0.92,0.268,2,,,593,102.711,two_point,5,6,0.937,0.247,24,,,,409,102.855,one_point,5,6,0.843,0.226,22
595,102.359,1,5,3,0.92,0.241,2,,,594,96.045,two_point,5,6,0.92,0.268,24,,,,1090,102.863,one_point,5,6,0.944,0.212,30
596,88.285,1,5,3,0.832,0.104,2,,,595,102.359,two_point,5,6,0.92,0.241,24,,,,917,102.922,one_point,5,6,0.878,0.104,26
597,120.386,1,5,3,0.938,0.247,2,,,596,88.285,two_point,5,6,0.832,0.104,24,,,,619,102.924,one_point,3,6,0.832,0.295,24
598,83.088,1,5,3,0.832,0.103,2,,,597,120.386,two_point,5,6,0.938,0.247,24,,,,1310,102.934,uniform,5,6,0.93,0.107,20
599,81.636,1,5,3,0.841,0.105,2,,,598,83.088,two_point,5,6,0.832,0.103,24,,,,778,102.969,one_point,5,6,0.936,0.108,26
600,127.252,1,5,3,0.842,0.102,2,,,599,81.636,two_point,5,6,0.841,0.105,24,,,,280,102.972,one_point,3,2,0.841,0.29,20
601,108.298,1,5,3,0.83,0.3,2,,,600,127.252,two_point,5,6,0.842,0.102,24,,,,676,102.997,two_point,5,6,0.941,0.272,22
602,88.21,1,5,3,0.841,0.104,2,,,601,108.298,two_point,5,6,0.83,0.3,24,,,,344,103.005,one_point,6,6,0.939,0.235,22
603,120.083,1,5,3,0.842,0.145,2,,,602,88.21,two_point,5,6,0.841,0.104,24,,,,1187,103.085,one_point,5,6,0.84,0.203,22
604,84.35,1,5,3,0.944,0.181,2,,,603,120.083,two_point,5,6,0.842,0.145,24,,,,343,103.093,one_point,6,6,0.821,0.25,22
605,128.515,1,5,1,0.926,0.292,2,,,604,84.35,two_point,5,6,0.944,0.181,24,,,,232,103.097,one_point,5,6,0.818,0.214,22
606,147.403,1,5,1,0.943,0.287,0,,,605,128.515,two_point,5,2,0.926,0.292,24,,,,1179,103.198,uniform,3,6,0.842,0.209,30
607,215.318,1,5,1,0.847,0.285,0,,,606,147.403,two_point,5,2,0.943,0.287,20,,,,110,103.234,one_point,5,6,0.867,0.187,24
608,168.168,1,5,3,0.847,0.291,0,,,607,215.318,two_point,5,2,0.847,0.285,20,,,,1121,103.261,one_point,5,6,0.945,0.207,26
609,325.192,1,3,1,0.836,0.289,0,,,608,168.168,two_point,5,6,0.847,0.291,20,,,,1020,103.268,one_point,5,6,0.845,0.108,22
610,250.689,1,3,1,0.837,0.284,2,,,609,325.192,two_point,3,2,0.836,0.289,20,,,,479,103.305,two_point,4,6,0.923,0.116,28
611,73.88,0,3,3,0.835,0.295,2,,,610,250.689,two_point,3,2,0.837,0.284,24,,,,1066,103.32,uniform,5,6,0.879,0.2,22
612,113.253,0,3,3,0.836,0.1,2,,,611,73.88,one_point,3,6,0.835,0.295,24,,,,223,103.371,one_point,6,6,0.878,0.226,20
613,122.536,0,3,3,0.837,0.246,2,,,612,113.253,one_point,3,6,0.836,0.1,24,,,,1136,103.385,two_point,5,6,0.84,0.212,24
614,121989.526,0,3,0,0.836,0.153,2,,,613,122.536,one_point,3,6,0.837,0.246,24,,,,1117,103.393,two_point,5,6,0.941,0.206,26
615,138324.188,0,3,0,0.837,0.152,2,,,614,121989.526,one_point,3,0,0.836,0.153,24,,,,150,103.477,one_point,5,6,0.865,0.129,24
616,80.575,0,4,3,0.836,0.247,2,,,615,138324.188,one_point,3,0,0.837,0.152,24,,,,69,103.741,one_point,5,6,0.858,0.18,28
617,45662.765,0,4,0,0.829,0.153,1,,,616,80.575,one_point,4,6,0.836,0.247,24,,,,130,103.877,one_point,6,6,0.861,0.292,22
618,138.899,0,3,3,0.833,0.295,2,,,617,45662.765,one_point,4,0,0.829,0.153,22,,,,80,103.888,one_point,4,6,0.881,0.217,26
619,102.924,0,3,3,0.832,0.295,2,,,618,138.899,one_point,3,6,0.833,0.295,24,,,,1027,103.911,one_point,3,6,0.936,0.103,26
620,135.527,2,3,3,0.827,0.297,2,,,619,102.924,one_point,3,6,0.832,0.295,24,,,,555,103.967,uniform,5,6,0.828,0.122,20
621,93.6,2,3,3,0.829,0.297,2,,,620,135.527,uniform,3,6,0.827,0.297,24,,,,1178,104.017,uniform,5,6,0.843,0.209,30
622,166.758,2,3,3,0.932,0.297,2,,,621,93.6,uniform,3,6,0.829,0.297,24,,,,1180,104.017,uniform,5,6,0.848,0.215,28
623,109.765,2,3,3,0.826,0.107,2,,,622,166.758,uniform,3,6,0.932,0.297,24,,,,414,104.019,one_point,6,4,0.838,0.225,22
624,150.835,2,3,3,0.904,0.296,2,,,623,109.765,uniform,3,6,0.826,0.107,24,,,,1262,104.022,uniform,5,6,0.932,0.115,26
625,231.363,2,5,3,0.897,0.299,2,,,624,150.835,uniform,3,6,0.904,0.296,24,,,,305,104.027,one_point,6,6,0.921,0.117,28
626,154.285,2,3,3,0.83,0.3,2,,,625,231.363,uniform,5,6,0.897,0.299,24,,,,181,104.032,uniform,5,6,0.832,0.159,22
627,79.173,1,3,3,0.946,0.132,4,,,626,154.285,uniform,3,6,0.83,0.3,24,,,,320,104.049,one_point,6,6,0.923,0.154,28
628,124.479,1,3,3,0.839,0.107,4,,,627,79.173,two_point,3,6,0.946,0.132,28,,,,185,104.106,uniform,5,6,0.872,0.144,24
629,137.793,1,3,3,0.84,0.23,4,,,628,124.479,two_point,3,6,0.839,0.107,28,,,,926,104.15,two_point,5,6,0.947,0.11,26
630,129.53,1,3,3,0.838,0.255,4,,,629,137.793,two_point,3,6,0.84,0.23,28,,,,1352,104.156,uniform,5,6,0.841,0.104,26
631,120.799,1,5,3,0.834,0.133,4,,,630,129.53,two_point,3,6,0.838,0.255,28,,,,946,104.209,two_point,5,6,0.839,0.206,26
632,85.832,1,5,3,0.839,0.133,4,,,631,120.799,two_point,5,6,0.834,0.133,28,,,,758,104.446,one_point,5,6,0.942,0.1,26
633,105.374,0,5,3,0.839,0.234,4,,,632,85.832,two_point,5,6,0.839,0.133,28,,,,668,104.454,one_point,3,6,0.839,0.112,24
634,131.71,0,5,3,0.834,0.233,4,,,633,105.374,one_point,5,6,0.839,0.234,28,,,,212,104.476,one_point,6,6,0.863,0.166,26
635,127.901,0,5,3,0.834,0.235,4,,,634,131.71,one_point,5,6,0.834,0.233,28,,,,550,104.489,uniform,5,6,0.84,0.118,20
636,96.064,0,5,3,0.833,0.231,4,,,635,127.901,one_point,5,6,0.834,0.235,28,,,,431,104.502,two_point,5,6,0.836,0.121,28
637,86.079,0,5,3,0.909,0.235,4,,,636,96.064,one_point,5,6,0.833,0.231,28,,,,219,104.58,one_point,6,6,0.822,0.227,22
638,88.264,0,5,3,0.832,0.109,4,,,637,86.079,one_point,5,6,0.909,0.235,28,,,,174,104.583,uniform,5,6,0.845,0.193,22
639,147.382,0,5,3,0.834,0.235,4,,,638,88.264,one_point,5,6,0.832,0.109,28,,,,1137,104.66,two_point,5,6,0.842,0.216,24
640,80.277,0,5,3,0.825,0.107,2,,,639,147.382,one_point,5,6,0.834,0.235,28,,,,197,104.661,one_point,5,6,0.846,0.126,22
641,114.994,0,2,3,0.825,0.104,2,,,640,80.277,one_point,5,6,0.825,0.107,24,,,,1022,104.723,one_point,5,6,0.845,0.108,26
642,95.961,0,4,3,0.849,0.105,2,,,641,114.994,one_point,2,6,0.825,0.104,24,,,,1356,104.728,one_point,5,4,0.941,0.234,26
643,143.908,0,4,3,0.849,0.106,2,,,642,95.961,one_point,4,6,0.849,0.105,24,,,,492,104.74,one_point,2,6,0.835,0.104,24
644,76.28,0,4,3,0.849,0.105,2,,,643,143.908,one_point,4,6,0.849,0.106,24,,,,545,104.79,uniform,4,6,0.835,0.126,28
645,107.506,0,4,3,0.826,0.105,2,,,644,76.28,one_point,4,6,0.849,0.105,24,,,,1327,104.808,one_point,5,6,0.834,0.217,28
646,97.785,0,2,3,0.826,0.105,2,,,645,107.506,one_point,4,6,0.826,0.105,24,,,,933,104.92,one_point,5,6,0.843,0.22,26
647,109.436,1,4,3,0.885,0.242,2,,,646,97.785,one_point,2,6,0.826,0.105,24,,,,592,105.008,two_point,5,6,0.833,0.241,24
648,67.063,1,5,3,0.843,0.101,2,,,647,109.436,two_point,4,6,0.885,0.242,24,,,,1189,105.022,one_point,5,6,0.935,0.204,22
649,150.798,1,4,3,0.829,0.101,2,,,648,67.063,two_point,5,6,0.843,0.101,24,,,,565,105.027,two_point,6,6,0.823,0.111,24
650,172.231,1,4,3,0.851,0.101,4,,,649,150.798,two_point,4,6,0.829,0.101,24,,,,43,105.203,one_point,5,6,0.866,0.191,24
651,118.273,1,4,3,0.852,0.103,4,,,650,172.231,two_point,4,6,0.851,0.101,28,,,,1014,105.205,one_point,5,6,0.857,0.214,22
652,116.406,1,4,3,0.843,0.102,4,,,651,118.273,two_point,4,6,0.852,0.103,28,,,,912,105.281,one_point,5,4,0.937,0.211,22
653,86.004,1,4,3,0.934,0.1,4,,,652,116.406,two_point,4,6,0.843,0.102,28,,,,654,105.29,uniform,4,6,0.852,0.103,28
654,105.29,2,4,3,0.852,0.103,4,,,653,86.004,two_point,4,6,0.934,0.1,28,,,,671,105.305,two_point,3,6,0.855,0.112,24
655,127.27,2,5,3,0.844,0.103,0,,,654,105.29,uniform,4,6,0.852,0.103,28,,,,1340,105.333,one_point,3,6,0.947,0.111,28
656,93.807,2,5,3,0.843,0.104,0,,,655,127.27,uniform,5,6,0.844,0.103,20,,,,633,105.374,one_point,5,6,0.839,0.234,28
657,125.823,2,5,3,0.843,0.101,0,,,656,93.807,uniform,5,6,0.843,0.104,20,,,,730,105.419,one_point,4,6,0.946,0.11,28
658,84.217,2,5,3,0.844,0.101,0,,,657,125.823,uniform,5,6,0.843,0.101,20,,,,715,105.427,one_point,3,6,0.846,0.121,28
659,125.231,2,5,3,0.844,0.101,0,,,658,84.217,uniform,5,6,0.844,0.101,20,,,,672,105.454,two_point,3,6,0.854,0.225,24
660,100.73,2,5,3,0.843,0.108,0,,,659,125.231,uniform,5,6,0.844,0.101,20,,,,1417,105.464,two_point,5,6,0.933,0.1,28
661,108.751,0,5,3,0.846,0.111,4,,,660,100.73,uniform,5,6,0.843,0.108,20,,,,883,105.472,one_point,5,6,0.95,0.112,30
662,93.354,0,5,3,0.845,0.107,4,,,661,108.751,one_point,5,6,0.846,0.111,28,,,,852,105.481,one_point,5,6,0.935,0.214,26
663,84.454,0,5,3,0.846,0.109,4,,,662,93.354,one_point,5,6,0.845,0.107,28,,,,866,105.552,one_point,5,6,0.924,0.201,26
664,90.264,0,5,3,0.848,0.108,4,,,663,84.454,one_point,5,6,0.846,0.109,28,,,,945,105.558,two_point,5,6,0.876,0.202,26
665,106.661,0,5,3,0.847,0.112,4,,,664,90.264,one_point,5,6,0.848,0.108,28,,,,1196,105.56,one_point,5,6,0.859,0.103,26
666,123.635,0,5,3,0.929,0.11,4,,,665,106.661,one_point,5,6,0.847,0.112,28,,,,385,105.619,one_point,5,6,0.859,0.21,28
667,143.035,0,5,3,0.847,0.11,4,,,666,123.635,one_point,5,6,0.929,0.11,28,,,,420,105.639,two_point,6,6,0.835,0.206,30
668,104.454,0,3,3,0.839,0.112,2,,,667,143.035,one_point,5,6,0.847,0.11,28,,,,1439,105.639,one_point,5,6,0.929,0.104,28
669,111.699,0,3,3,0.855,0.109,2,,,668,104.454,one_point,3,6,0.839,0.112,24,,,,245,105.677,one_point,6,6,0.869,0.29,26
670,151.153,0,3,3,0.84,0.143,2,,,669,111.699,one_point,3,6,0.855,0.109,24,,,,108,105.695,one_point,5,6,0.905,0.188,24
671,105.305,1,3,3,0.855,0.112,2,,,670,151.153,one_point,3,6,0.84,0.143,24,,,,1420,105.699,two_point,5,6,0.938,0.112,26
672,105.454,1,3,3,0.854,0.225,2,,,671,105.305,two_point,3,6,0.855,0.112,24,,,,261,105.771,one_point,3,6,0.851,0.286,28
673,83.417,1,5,3,0.855,0.121,2,,,672,105.454,two_point,3,6,0.854,0.225,24,,,,1149,105.925,two_point,5,6,0.85,0.107,24
674,110.644,1,3,3,0.947,0.121,2,,,673,83.417,two_point,5,6,0.855,0.121,24,,,,1138,105.928,two_point,5,6,0.842,0.212,24
675,91.783,1,3,3,0.841,0.225,2,,,674,110.644,two_point,3,6,0.947,0.121,24,,,,909,105.937,one_point,5,4,0.811,0.1,22
676,102.997,1,5,3,0.941,0.272,1,,,675,91.783,two_point,3,6,0.841,0.225,24,,,,1154,105.953,two_point,5,6,0.842,0.106,20
677,125.654,1,5,3,0.837,0.292,1,,,676,102.997,two_point,5,6,0.941,0.272,22,,,,955,105.978,one_point,5,6,0.861,0.189,24
678,132.769,1,5,3,0.838,0.137,5,,,677,125.654,two_point,5,6,0.837,0.292,22,,,,726,106.135,uniform,5,6,0.941,0.107,28
679,98.394,1,5,3,0.946,0.292,1,,,678,132.769,two_point,5,6,0.838,0.137,30,,,,353,106.185,two_point,6,6,0.839,0.213,22
680,111.554,0,5,3,0.838,0.29,5,,,679,98.394,two_point,5,6,0.946,0.292,22,,,,564,106.259,two_point,6,6,0.944,0.111,24
681,111.1,0,5,3,0.837,0.271,5,,,680,111.554,one_point,5,6,0.838,0.29,30,,,,333,106.268,uniform,5,4,0.944,0.229,28
682,28149.969,0,5,0,0.835,0.278,5,,,681,111.1,one_point,5,6,0.837,0.271,30,,,,119,106.35,two_point,6,6,0.832,0.267,22
683,27382.522,0,5,0,0.839,0.106,5,,,682,28149.969,one_point,5,0,0.835,0.278,30,,,,1392,106.363,two_point,5,6,0.932,0.104,28
684,24967.821,0,5,0,0.95,0.158,4,,,683,27382.522,one_point,5,0,0.839,0.106,30,,,,901,106.41,one_point,5,6,0.895,0.112,26
685,19603.734,2,5,0,0.841,0.106,4,,,684,24967.821,one_point,5,0,0.95,0.158,28,,,,820,106.461,one_point,5,4,0.944,0.232,26
686,23943.351,2,5,0,0.95,0.187,4,,,685,19603.734,uniform,5,0,0.841,0.106,28,,,,435,106.507,two_point,5,6,0.836,0.125,28
687,91.005,2,5,3,0.89,0.19,4,,,686,23943.351,uniform,5,0,0.95,0.187,28,,,,1456,106.509,uniform,5,4,0.845,0.219,24
688,96.461,2,5,3,0.95,0.1,4,,,687,91.005,uniform,5,6,0.89,0.19,28,,,,1289,106.564,one_point,5,6,0.935,0.101,28
689,110.573,2,5,3,0.85,0.159,4,,,688,96.461,uniform,5,6,0.95,0.1,28,,,,865,106.586,one_point,5,6,0.926,0.196,26
690,139.463,2,5,3,0.851,0.116,4,,,689,110.573,uniform,5,6,0.85,0.159,28,,,,665,106.661,one_point,5,6,0.847,0.112,28
691,95.942,2,5,3,0.849,0.113,4,,,690,139.463,uniform,5,6,0.851,0.116,28,,,,1063,106.673,uniform,5,6,0.933,0.113,26
692,108.343,0,5,3,0.891,0.114,4,,,691,95.942,uniform,5,6,0.849,0.113,28,,,,698,106.694,one_point,4,6,0.83,0.196,22
693,85.845,0,4,3,0.851,0.114,4,,,692,108.343,one_point,5,6,0.891,0.114,28,,,,204,106.704,one_point,6,4,0.85,0.114,28
694,96.458,0,4,3,0.831,0.123,1,,,693,85.845,one_point,4,6,0.851,0.114,28,,,,960,106.739,one_point,5,6,0.873,0.192,24
695,164.029,0,4,3,0.831,0.116,1,,,694,96.458,one_point,4,6,0.831,0.123,22,,,,1039,106.787,one_point,5,6,0.914,0.207,26
696,157.147,0,4,3,0.832,0.114,1,,,695,164.029,one_point,4,6,0.831,0.116,22,,,,1469,106.8,uniform,5,6,0.926,0.123,24
697,118.002,0,2,3,0.842,0.108,1,,,696,157.147,one_point,4,6,0.832,0.114,22,,,,1206,106.836,two_point,4,6,0.848,0.172,24
698,106.694,0,4,3,0.83,0.196,1,,,697,118.002,one_point,2,6,0.842,0.108,22,,,,379,106.868,one_point,6,6,0.858,0.104,28
699,91.565,0,2,3,0.831,0.197,1,,,698,106.694,one_point,4,6,0.83,0.196,22,,,,473,106.924,two_point,3,6,0.825,0.104,28
700,93.722,0,5,3,0.937,0.105,1,,,699,91.565,one_point,2,6,0.831,0.197,22,,,,944,106.943,two_point,5,6,0.873,0.208,26
701,92.775,1,5,3,0.842,0.108,2,,,700,93.722,one_point,5,6,0.937,0.105,22,,,,439,106.966,two_point,5,6,0.83,0.114,28
702,112.88,1,2,3,0.842,0.178,2,,,701,92.775,two_point,5,6,0.842,0.108,24,,,,803,107.051,one_point,5,6,0.947,0.246,26
703,95.445,1,5,3,0.842,0.105,3,,,702,112.88,two_point,2,6,0.842,0.178,24,,,,814,107.098,one_point,5,6,0.944,0.239,26
704,92.117,1,5,3,0.938,0.228,2,,,703,95.445,two_point,5,6,0.842,0.105,26,,,,1385,107.107,one_point,5,6,0.926,0.108,24
705,80.674,1,5,3,0.842,0.228,2,,,704,92.117,two_point,5,6,0.938,0.228,24,,,,1278,107.117,one_point,3,6,0.921,0.108,28
706,98.924,1,5,3,0.841,0.105,2,,,705,80.674,two_point,5,6,0.842,0.228,24,,,,576,107.134,two_point,5,6,0.818,0.101,24
707,80.197,1,5,3,0.835,0.228,2,,,706,98.924,two_point,5,6,0.841,0.105,24,,,,988,107.196,one_point,5,6,0.902,0.162,26
708,119.43,1,5,3,0.836,0.177,2,,,707,80.197,two_point,5,6,0.835,0.228,24,,,,133,107.226,one_point,6,6,0.859,0.292,22
709,115.616,1,5,3,0.835,0.128,2,,,708,119.43,two_point,5,6,0.836,0.177,24,,,,1306,107.228,one_point,5,6,0.946,0.114,22
710,109.439,1,5,3,0.835,0.165,2,,,709,115.616,two_point,5,6,0.835,0.128,24,,,,880,107.355,one_point,5,6,0.899,0.1,30
711,124.405,1,3,3,0.835,0.24,2,,,710,109.439,two_point,5,6,0.835,0.165,24,,,,195,107.439,one_point,5,6,0.846,0.122,22
712,68.375,0,3,3,0.943,0.1,4,,,711,124.405,two_point,3,6,0.835,0.24,24,,,,87,107.447,one_point,2,6,0.846,0.102,30
713,120.52,0,3,3,0.847,0.294,4,,,712,68.375,one_point,3,6,0.943,0.1,28,,,,389,107.451,uniform,6,6,0.822,0.207,26
714,109.31,0,3,3,0.846,0.165,4,,,713,120.52,one_point,3,6,0.847,0.294,28,,,,391,107.494,uniform,6,6,0.824,0.216,26
715,105.427,0,3,3,0.846,0.121,4,,,714,109.31,one_point,3,6,0.846,0.165,28,,,,645,107.506,one_point,4,6,0.826,0.105,24
716,90.792,0,5,3,0.847,0.295,4,,,715,105.427,one_point,3,6,0.846,0.121,28,,,,63,107.578,one_point,5,6,0.875,0.2,24
717,123.329,0,3,3,0.846,0.283,4,,,716,90.792,one_point,5,6,0.847,0.295,28,,,,541,107.597,uniform,5,6,0.834,0.127,28
718,140.435,0,3,3,0.847,0.283,4,,,717,123.329,one_point,3,6,0.846,0.283,28,,,,375,107.735,one_point,6,6,0.854,0.108,22
719,149.259,0,5,1,0.942,0.1,4,,,718,140.435,one_point,3,6,0.847,0.283,28,,,,1329,107.897,two_point,2,6,0.938,0.117,26
720,284.711,0,5,1,0.943,0.101,4,,,719,149.259,one_point,5,2,0.942,0.1,28,,,,514,107.923,one_point,3,6,0.824,0.289,26
721,100.217,2,5,3,0.94,0.103,4,,,720,284.711,one_point,5,2,0.943,0.101,28,,,,425,107.945,two_point,5,6,0.848,0.238,28
722,134.956,2,5,1,0.829,0.105,4,,,721,100.217,uniform,5,6,0.94,0.103,28,,,,7,108.012,one_point,3,6,0.84,0.297,24
723,135.657,2,5,3,0.938,0.103,4,,,722,134.956,uniform,5,2,0.829,0.105,28,,,,872,108.059,one_point,5,6,0.921,0.198,26
724,123.377,2,5,1,0.943,0.101,4,,,723,135.657,uniform,5,6,0.938,0.103,28,,,,412,108.066,one_point,6,6,0.843,0.232,22
725,97.621,2,5,3,0.944,0.103,4,,,724,123.377,uniform,5,2,0.943,0.101,28,,,,995,108.085,one_point,5,6,0.853,0.195,30
726,106.135,2,5,3,0.941,0.107,4,,,725,97.621,uniform,5,6,0.944,0.103,28,,,,135,108.156,one_point,6,6,0.843,0.281,22
727,78.519,2,5,3,0.94,0.104,4,,,726,106.135,uniform,5,6,0.941,0.107,28,,,,922,108.204,two_point,2,6,0.945,0.111,26
728,110.537,2,5,3,0.939,0.107,4,,,727,78.519,uniform,5,6,0.94,0.104,28,,,,441,108.294,two_point,5,6,0.829,0.114,28
729,120.106,2,4,3,0.947,0.108,4,,,728,110.537,uniform,5,6,0.939,0.107,28,,,,345,108.295,uniform,6,6,0.948,0.241,22
730,105.419,0,4,3,0.946,0.11,4,,,729,120.106,uniform,4,6,0.947,0.108,28,,,,601,108.298,two_point,5,6,0.83,0.3,24
731,95.225,0,4,3,0.942,0.109,4,,,730,105.419,one_point,4,6,0.946,0.11,28,,,,313,108.318,one_point,5,6,0.932,0.197,26
732,109.623,0,5,3,0.945,0.107,4,,,731,95.225,one_point,4,6,0.942,0.109,28,,,,692,108.343,one_point,5,6,0.891,0.114,28
733,102.642,0,4,3,0.946,0.109,3,,,732,109.623,one_point,5,6,0.945,0.107,28,,,,462,108.383,one_point,5,6,0.824,0.117,24
