number,value,crossover_type,k,n_elites,p_crossover_max,p_crossover_min,pop_size,rosenbrock_mean,salomon_mean,whitley_mean
2142,54.947653346173475,two_point,3,4,0.9050085710550714,0.11179490264785219,30,102.55810175181766,0.29987334592209597,61.98498494078067
1989,54.966418498644025,two_point,3,2,0.8444895309312666,0.2675047593329663,30,109.31178961968502,0.2998733460727618,55.28759253017429
69,55.007015044811375,one_point,4,2,0.8375827256207642,0.11717554170925537,30,105.20163263221805,0.239873374566944,59.57953912764914
2149,55.03823934262132,one_point,3,4,0.8918097646767779,0.23192779932980312,30,98.87288605223166,0.27987334675395314,65.9619586288783
1814,55.106907400265776,one_point,3,2,0.8884178574455697,0.24441179992094403,30,112.15267058945157,0.2998733466492072,52.86817826469653
679,55.14280304312381,two_point,3,2,0.9007744372544163,0.23498639145591102,30,108.47639259842838,0.319873346128814,56.63214318481423
1721,55.15166182288876,one_point,3,4,0.8824379117005053,0.10726653285752864,30,114.9744335322437,0.3398733470590272,50.140678589363574
667,55.160103428687336,two_point,3,2,0.8278164656558629,0.23597167287436913,28,104.19324882150417,0.21987334685103255,61.06718811770681
959,55.32941694470271,one_point,3,2,0.8253556613540006,0.2664359179364739,22,100.11010550617092,0.2198733466462393,65.65827198129097
956,55.35949370812117,two_point,3,2,0.9163785957634786,0.2657551318014239,22,109.85788280527132,0.23987334680344627,55.98072497228874
607,55.36933814628219,one_point,3,6,0.8417302857089408,0.2158452126466188,22,100.81237037999624,0.3398733464544338,64.95577071239589
2099,55.40062483302906,two_point,3,2,0.89462641813987,0.22809493223787314,26,96.45492216822629,0.3198733465122104,69.42707898434867
1263,55.42216412645655,one_point,3,6,0.9377386429700576,0.2336416280257081,30,104.2399757332206,0.3398733517311386,61.68664329441792
421,55.50564456187041,uniform,3,6,0.9033300091229544,0.2606939241178572,28,104.64313266488804,0.31987334852793065,61.553927672195265
843,55.54743641064161,one_point,3,2,0.9054033833197,0.2182784854466902,20,107.55293268632363,0.29987335468335957,58.78950319091784
731,55.554159257712456,uniform,3,2,0.8259343987500877,0.24720361300187024,30,94.0342101735663,0.23987334631615015,72.38839425325492
2044,55.62585862931749,one_point,3,2,0.869131885925215,0.22312369127872578,30,114.60961985341218,0.27987334647498796,51.9880826880653
1369,55.63208066992602,one_point,4,2,0.883648395897822,0.22575402151422422,30,103.4629033882615,0.27987334606306846,63.153465275453506
1747,55.754629742330714,one_point,3,2,0.8911077954760227,0.11176024418971275,30,105.15437859486308,0.23987336089874628,61.86963727123033
1843,55.76011996574572,one_point,3,4,0.8755243685440325,0.228312233835186,30,102.49514020597731,0.23987334978254604,64.54534634147731
1349,55.7826880242803,one_point,4,2,0.8828805959191984,0.24029002416578546,30,114.0096597310539,0.25987334593334865,53.078530995853654
206,55.78538156435756,uniform,5,4,0.947037652064866,0.2628748599984285,24,115.20347204839524,0.35987334637214674,51.7927992983053
474,55.786673713610774,two_point,3,2,0.8552732747945802,0.2576965269238011,28,101.55188569182567,0.27987334647834505,65.5282621025283
1520,55.830741183725536,one_point,3,2,0.8647019757339325,0.2524674862396951,30,111.09382054972302,0.2798733466134079,56.11852965484019
1341,55.851479732634566,one_point,4,2,0.8826197218290601,0.230532195903824,30,123.53982941451935,0.3198733459246576,43.694736437459675
810,55.86791479530689,uniform,3,2,0.8952416463656966,0.27767843701536304,28,105.61202811007934,0.27987334763980054,61.71184292820152
1042,55.95564702819942,two_point,3,6,0.9143071788124467,0.2632412072374203,30,109.02437471064579,0.3198733461754939,58.52269302777698
1973,55.95668307333526,one_point,3,4,0.8893477792540458,0.11870954984801013,30,109.14225382004277,0.29987334599810717,58.42792205396493
1838,55.994738371687184,one_point,3,2,0.87732651072195,0.26443067475537085,30,114.88066811525297,0.2598733465485187,52.843673653260055
1044,55.99557315689136,two_point,3,6,0.8219905118445318,0.26105060632482785,30,93.87746640966245,0.33987334645139733,73.76937971456024
327,56.00722983913226,one_point,3,2,0.9063583454423028,0.2078275030010057,30,102.76509228393168,0.2798733473271514,64.97672388613793
649,56.11924358881811,two_point,3,2,0.8447768735928841,0.21851746495321403,22,89.31758151520282,0.279873354517889,78.7602758967336
823,56.13595629716801,one_point,3,2,0.9083112004722435,0.21258649502841717,28,120.02108832745289,0.27987334693881616,48.10690721711232
1916,56.18049105007582,one_point,6,4,0.8863332777841554,0.12944804660883108,26,109.8221750540686,0.3198733467235801,58.399424749435276
1502,56.22789910019119,one_point,3,2,0.8736608761904762,0.23161510626520765,30,94.44086534518745,0.2798733465680337,73.96295860881807
349,56.27670289074044,one_point,3,2,0.8768657108609207,0.24046715446954123,22,111.56624979381158,0.3598733461986013,56.90398553221114
1579,56.33529479578589,one_point,3,2,0.8825456372780485,0.2310983660255818,22,112.20422210952957,0.23987334664580912,56.5617889311823
984,56.3369136679872,uniform,4,2,0.9168786714312815,0.25628962469691635,26,93.89598404227677,0.2998733459387281,74.8148836157461
1136,56.34109744293275,two_point,3,2,0.8472768000854463,0.22219129265015725,30,103.06739343190313,0.279873346301086,65.67602555059403
416,56.368449223987945,uniform,3,6,0.8110851234019227,0.25036703391006915,28,104.34854507701284,0.35987334602715654,64.39692924892384
1686,56.39194611912314,one_point,3,2,0.8055051775974045,0.2618844557349825,30,103.8871105015982,0.2798733460713369,65.00885450969989
86,56.40805826040613,uniform,4,6,0.8496165019577839,0.10795809639425553,24,97.85962834455975,0.3198733461999167,71.04467309045872
443,56.427554998670225,uniform,3,2,0.9115269583830816,0.264645336546147,28,116.54232297060943,0.2998733459552618,52.440468679445985
116,56.48167654447351,uniform,5,2,0.8681881471931739,0.20125162549174372,22,107.69510559048376,0.2998733468703002,61.450050696066455
1067,56.5218527987808,two_point,3,4,0.8474526385748762,0.22497027797133282,30,107.02126340096518,0.2598733472295541,62.28442164814764
145,56.566874462403,uniform,6,6,0.886871707161491,0.18551436816274447,20,98.08731855245861,0.3398733462620297,71.27343148848836
1024,56.5837009408342,uniform,3,2,0.8914282993158256,0.11664189125584187,30,119.93590705334123,0.25987334591181493,49.55532242324955
1056,56.64583658423599,uniform,3,2,0.8767937099663655,0.27564858181904556,30,113.05880050234778,0.3198733459280853,56.558835904432115
363,56.64982132985483,uniform,3,2,0.9088073986407628,0.10384145049250029,30,119.73172282956207,0.2398733465484506,49.977867813453955
1638,56.68407459535026,one_point,3,2,0.8839418843341105,0.25609362723253454,30,124.91672329313046,0.2798733468646016,44.85562714605571
696,56.69197803006585,uniform,3,2,0.848643666136381,0.2527035322615922,28,112.56793753857816,0.27987334587237744,57.228123205746996
1466,56.69830513829954,one_point,3,2,0.8742238877030242,0.2502564228044887,30,120.68183128097368,0.2598733471010869,49.15321078682385
14,56.73189325182907,one_point,3,2,0.8123806940002473,0.11164074369116134,22,115.45027919122734,0.29987334602700927,54.44552721823286
714,56.736555150506184,uniform,3,4,0.8429538214240399,0.24191506045724684,28,105.43651863756224,0.31987334603081335,64.45327346792548
372,56.747236006113646,uniform,3,2,0.9124015566142389,0.25502215143934537,26,118.89395339942959,0.27987334604826264,51.06788127286309
1305,56.85105465430083,one_point,3,2,0.888377517220754,0.24425325393545957,30,109.51489357029838,0.23987334603087293,60.798397046573236
1601,56.90859252773737,one_point,3,2,0.8954310030966435,0.2495972482333523,30,122.92965300354736,0.3198733477376515,47.476251231927094
1038,56.931273334373195,two_point,4,6,0.9142842993115771,0.2402748281095915,28,115.163993582568,0.2798733460804523,55.349953074471124
576,56.96638861268759,one_point,3,6,0.918085854696051,0.2723598641381252,28,111.1705430078667,0.33987334593157936,59.38874948426449
1651,56.96929384399913,one_point,3,2,0.8929507732722921,0.2497409107537904,26,112.76029252572782,0.29987334921787706,57.84771565705169
1287,56.97452494373105,uniform,3,2,0.852144732128058,0.2513615875088078,28,104.283901252034,0.29987334614370964,66.33980023301542
756,57.06350425326763,one_point,3,2,0.9105699676772372,0.25084644077362334,22,93.28336196645947,0.27987334835621214,77.6272774449872
1331,57.08440833340426,one_point,4,2,0.8893675989937693,0.23716523207775342,30,117.70267010518221,0.29987334607398836,53.25068154895657
1508,57.10857598323747,one_point,3,2,0.8801259158228897,0.22759893224927769,30,106.39308559187441,0.2798733462753359,64.65276901156265
2088,57.133661580275316,one_point,3,4,0.8422173160932935,0.2188961205696569,30,119.34330518299672,0.29987334613554,51.7578062116937
1726,57.14659571488127,two_point,3,2,0.8866335415763373,0.11403165355531712,22,107.22531148557132,0.23987334751787656,63.97460231155462
1164,57.15322360090812,uniform,3,6,0.8944179291096943,0.27850119490458214,28,113.54429970744101,0.31987334629503483,57.59549774898829
1260,57.178002193152714,one_point,3,6,0.9199067968012858,0.22205008570478288,30,105.16612707834565,0.3198733469981283,66.04800615411438
181,57.25168596665651,uniform,5,6,0.8405643884858522,0.19172834488786697,24,109.50712752003456,0.3798733459317667,61.8680570340032
2016,57.3012213098251,uniform,3,2,0.8827204526423764,0.26705904313123424,24,121.75187990902955,0.27987334643693973,49.871910674008795
483,57.4001493559655,uniform,4,2,0.914739754667081,0.2524902924341762,22,105.77341032338373,0.29987334620733297,66.12716439830545
275,57.426679542393344,uniform,3,2,0.8438186814584594,0.12969134023677614,20,105.29894693784786,0.2798733462994264,66.70121834303275
364,57.440597706040705,uniform,3,2,0.8888626083750633,0.10090479542571752,30,105.53680321599775,0.27987334595395963,66.50511655617039
459,57.459935595095146,uniform,3,2,0.9193780015922585,0.2751725232928105,28,99.25201741230858,0.19987334679536273,72.92791602618152
1076,57.47305557331495,one_point,3,2,0.8275763940364143,0.2654036212774763,26,90.79967359856032,0.31987334598772516,81.2996197753968
791,57.47786573649008,one_point,4,0,0.9168592881534836,0.269759689686495,26,87.90295630554832,0.5329669787400749,83.99767392518183
1940,57.48129675787056,one_point,3,4,0.8799639280053222,0.23858044699690578,20,106.47310692389433,0.3198733471537864,65.65091000256356
1784,57.53735995157549,one_point,3,2,0.8813187755373122,0.2509643066639435,30,104.16666007906046,0.2398733461505395,68.20554642951546
1455,57.55118451845084,one_point,2,2,0.8911210548374386,0.22023800747711506,30,101.02212174087,0.23987341648949445,71.39155839799301
369,57.5583213020499,uniform,3,2,0.8721943971054061,0.18121240105531203,30,87.96215193874592,0.2798733461939954,84.43293862120979
733,57.57991431428096,uniform,3,2,0.897111845932378,0.246893497833895,30,115.30970727253046,0.25987334644958826,57.17016232386284
440,57.60756997809719,uniform,3,2,0.9116678585804645,0.26372340572197744,28,112.48962359443058,0.27987334597320096,60.05321299388778
574,57.63152671716703,one_point,3,6,0.9134363281503874,0.2493934665561875,26,109.83445818689859,0.29987334609787675,62.760248618504626
1216,57.67519205304416,one_point,3,2,0.9040991545841802,0.122597299859631,30,86.77921769148179,0.23987334593582613,86.00648512171486
1933,57.764472265401196,one_point,3,4,0.8832335717908841,0.2342792439847373,30,118.69819095261968,0.29987338536435726,54.29535245821953
1048,57.811567568461356,one_point,3,2,0.8432049972042418,0.2697424088918206,22,122.10127295442344,0.29987334617011396,51.033556404790524
844,57.824174210781415,one_point,4,2,0.9068991388793611,0.20078000024878456,28,93.64743642375018,0.27987334643742845,79.54521286215662
639,57.839905189912294,two_point,3,2,0.8223900130216264,0.22708134575517874,22,103.79457695996553,0.2198733462685135,69.50526526350286
2013,57.851818228319246,uniform,3,2,0.8825188819067611,0.22661797074739798,30,97.49151703270928,0.29987334814538896,75.76406430410309
131,57.954440016030865,uniform,6,4,0.8607083085680847,0.1328037093167205,26,108.78397401563277,0.3398733463977093,64.73947268606211
1855,58.01346687200563,two_point,3,4,0.8779106556720238,0.11852472507325491,20,112.06088035453084,0.3198735100857631,61.659646751400274
748,58.028585354475275,two_point,3,2,0.8340272549203737,0.25023187361725174,28,117.93881193004923,0.29987334598948834,55.847070787387125
1560,58.029391006019374,one_point,3,2,0.8851100459061612,0.23855386851303725,30,112.89201455008745,0.29987334607948246,60.8962851218912
698,58.05814331560051,uniform,3,2,0.9019217396956498,0.2292084838927471,28,125.34960975852371,0.23987338661104465,48.58494680166679
1906,58.07769878820138,one_point,6,4,0.8830028627008281,0.11696113484641767,30,99.9930996990998,0.3398733460223208,73.90012331948203
123,58.09252759638815,uniform,5,4,0.8905398226974865,0.14271429615289205,20,114.4895044526924,0.3398733463339842,59.44820499013807
1482,58.11467973389302,one_point,3,2,0.8792707900370589,0.23932862238152952,30,123.286695267305,0.27987334616934834,50.77747058820471
1693,58.12492138091155,one_point,3,2,0.9008055903687016,0.24878102124328536,30,122.64939483486805,0.2798733473382399,51.445495960528376
837,58.16119532189462,two_point,3,2,0.918376286148527,0.2756662042933651,20,115.66884975582748,0.2798733477743002,58.53486286208208
1804,58.298953198232425,one_point,3,4,0.8945881764276085,0.16521525616510802,30,117.02349902236472,0.29987334590552345,57.57348722642705
1132,58.301731709543,one_point,4,2,0.8160496666141104,0.2406877232493286,26,121.43310567021926,0.27987334612670506,53.19221611228304
1923,58.31637505173247,two_point,5,4,0.8868022458162905,0.23199320726323983,30,105.52451419141315,0.2998733467020601,69.12473761708222
2139,58.35414332839639,two_point,3,2,0.9049948886409039,0.26159297833279,30,120.98655869272716,0.2398733490233605,53.83599794343864
1795,58.39388241203479,one_point,3,2,0.8899853249224925,0.2344251285449068,30,124.61184591775664,0.2598733473501532,50.30992797099758
1382,58.46814163804158,one_point,4,2,0.8774685895752985,0.24200508309042093,20,126.9028387365991,0.23987334726173443,48.26171283026392
707,58.53796141210933,uniform,3,2,0.8365220258052876,0.2549564042396701,28,116.86161802553752,0.25987334636714216,58.492392864423344
30,58.56171484584223,uniform,6,4,0.9173465188375981,0.13477824068954075,24,105.91613814077539,0.3598733459194254,69.40913305083188
746,58.62310247428857,two_point,3,2,0.8835977833325674,0.29626609948520316,28,116.74360236727304,0.2598733461973448,58.865831709395344
109,58.70318087680155,uniform,4,2,0.8809821401203204,0.20731707238939054,30,104.12342653951241,0.2398733459075327,71.74624274498471
1237,58.730271189759264,one_point,3,2,0.907339715629726,0.22724303692002043,24,124.72348995460516,0.33987334967977506,51.12745026499287
660,58.780837208162744,two_point,3,2,0.8197461977616064,0.2325101035730332,30,100.58720928270805,0.2798733459991092,75.47542899578106
1824,58.81404052395819,two_point,3,2,0.9018510749501378,0.11894764126799597,30,113.41235848182706,0.21987334609900003,62.80988974394849
1995,58.8395040544391,two_point,3,2,0.8773105404701248,0.22888780018982388,20,111.04805320171818,0.2998733472188812,65.17058561438024
1379,58.84785673359522,one_point,4,2,0.8882103018372401,0.24396420942587935,30,123.63092168920271,0.2998733460287926,52.61277516555418
2073,58.88664359058577,two_point,3,2,0.8912958737822242,0.10825296471042874,30,113.93866673803866,0.2598733460278792,62.461390687690766
350,58.94814233051505,one_point,3,2,0.8990862459505308,0.11025628025244394,22,124.60031476932485,0.3398733468815071,51.904238875338784
309,58.954898297617866,uniform,4,2,0.9031158384533955,0.18396963204019415,30,108.0245214758914,0.27987334606367253,68.56030007089853
1346,59.02705653346845,one_point,4,2,0.8831690765962537,0.24147757265613382,30,132.9837103951527,0.3198733469718487,43.7775858582808
1960,59.15570524594117,two_point,3,4,0.8508850067155201,0.10794605260537798,26,120.80094854820702,0.3198733481387485,56.346293841477745
676,59.15830890919813,two_point,3,2,0.8385718691571044,0.23560138258816044,30,129.48396102511148,0.2598733462307348,47.73109235625218
1715,59.242938488368,one_point,3,2,0.8794389596457727,0.12658667020834027,30,111.07574126420761,0.25987334640381593,66.39320085449256
1497,59.3290457375665,one_point,3,2,0.8754585838333261,0.24610557598241425,30,117.15426046560621,0.31987334618445046,60.513003400908836
126,59.33767527226024,uniform,4,2,0.8459199425662685,0.2240505164329461,30,131.8526097210097,0.31987334599927086,45.84054274977176
2035,59.456737465319385,two_point,3,4,0.8976210087099895,0.23354607650246204,30,120.14017568358474,0.37987334655277016,57.85016336582066
125,59.47616623410463,uniform,5,2,0.8466171985771225,0.14161106509132618,20,110.97168244449013,0.39987334601007973,67.05694291181369
1313,59.48324498752237,one_point,3,2,0.8929141736816579,0.24040087869138788,30,123.4362392819307,0.25987334646593635,54.75362233417046
1162,59.50585189943524,uniform,3,6,0.891958386671851,0.2861553200852009,28,99.82207720607423,0.33987334653039786,78.35560514570112
1544,59.60341385604642,one_point,3,2,0.8877194072728685,0.23510083679659124,20,132.2882061919441,0.3198733461766408,46.20216203001852
397,59.61263398869156,two_point,3,2,0.8854968326325652,0.24627022043372382,26,125.34167100631639,0.23987334645010688,53.25635761330818
1259,59.62531430586526,one_point,3,6,0.921971892973485,0.23063776827604368,30,109.58647209668054,0.3198733463795715,68.96959747453568
860,59.685364851399875,two_point,3,2,0.9024576529121766,0.10833728844460412,26,106.54628080718246,0.33987334614662734,72.16994040087054
727,59.69422979606073,two_point,3,2,0.8308466397428033,0.28027892965881557,30,126.46463587584371,0.2998733461505566,52.3181801661879
1035,59.7142462623693,two_point,3,2,0.8335211599815617,0.25046681018896766,28,120.50319675485825,0.279873345906394,58.359668686343255
360,59.73347863249402,one_point,3,4,0.8465821630344789,0.10264736880791751,30,117.90201267774094,0.31987334604285195,60.97854987369827
1388,59.761952773998665,one_point,4,2,0.8935560636991424,0.2302805293186211,30,135.17797302362848,0.2598733460528475,43.84801195231465
2120,59.82421919875069,uniform,3,4,0.890076405056985,0.2359417692955416,30,127.18416938151977,0.3198733461308663,51.96861486860145
1797,59.84893553589981,one_point,3,2,0.8903967687055919,0.23384372253811933,30,112.11442033989287,0.2598733476981173,67.17251292010845
1401,59.85293272263474,one_point,2,2,0.8838566083552203,0.21804103902806446,30,108.21669879671768,0.3198733474382883,71.02222602374825
55,59.89429768534155,one_point,3,6,0.827251393925416,0.23481800559254135,26,115.91264749694399,0.31987334757638214,63.45037221150428
1265,59.91281754157515,one_point,3,6,0.9220140083502175,0.2131289857948152,30,108.7571900534097,0.2598733493128476,70.72138922200291
95,59.92762868611328,uniform,2,4,0.8629248268098513,0.15297227294541918,20,132.072238247088,0.29987334752921707,47.41077446372263
1919,59.93952344985872,one_point,6,4,0.8804356448261986,0.11455887204284172,26,118.23275072688075,0.2998733463851234,61.28594627631028
51,59.988616548185384,one_point,3,6,0.8554553696535949,0.18890315124749746,30,97.85362996257074,0.25987334645645266,81.85234633552896
826,60.02931229132874,one_point,3,4,0.9106088905050498,0.2136402650202688,28,106.56997570960202,0.23987334668843513,73.27808781769575
1783,60.03546599144153,two_point,3,2,0.881356078003926,0.25124841806600073,30,120.01063481319356,0.2998733460031998,59.795889815127836
494,60.04151014176623,one_point,3,6,0.9178155707353742,0.2660844377730454,30,111.40007147635308,0.299873346012356,68.42458560293328
930,60.13928023574592,uniform,3,2,0.9134115970457676,0.2311666821946235,30,95.95027847969195,0.29987334602341675,84.1676888815224
2090,60.14894336058408,one_point,3,2,0.9010160620678439,0.2357079600435262,30,124.50502323394919,0.31987334657970495,55.62193350122334
280,60.18654815272856,uniform,5,2,0.8446140651254973,0.2680148647810764,20,110.9092105004986,0.3998733459926029,69.25056061169447
675,60.30974453634426,two_point,3,2,0.8947164970115944,0.18290211630357034,30,120.40347484344852,0.2998733470003918,60.2258854185839
1271,60.35197274585784,one_point,5,2,0.9289680113817007,0.22151333085222677,30,133.45960331323596,0.29987334588615966,47.29644157845141
1862,60.35634687229156,two_point,3,4,0.8739337742200587,0.10928038949955755,30,120.36401593091618,0.3398733463174134,60.36515133964108
938,60.37262090246202,uniform,3,2,0.9096154995375907,0.26276422650008857,30,123.25336230135945,0.279873348348778,57.584627057677835
886,60.452387206922104,one_point,3,4,0.9027262215314934,0.19641794459081133,30,101.73384214172684,0.3198733459575726,79.3034461330819
242,60.46093839401345,two_point,3,6,0.8532274943916154,0.2659541115296297,28,131.46425835326943,0.35987334590003106,49.558683482870876
388,60.46648462734944,two_point,3,2,0.8966544711338248,0.25889496038582593,24,120.34590570447423,0.2798733482528597,60.77367482932122
1930,60.478002938687744,one_point,3,4,0.8837507604869124,0.22421659776653224,30,124.95476396918802,0.2598733462993224,56.21937150057587
318,60.48385513794951,one_point,3,2,0.9125271353535256,0.19449148291361398,30,124.50431916703583,0.2198733462465728,56.72737290056612
1461,60.51153417198962,one_point,3,2,0.8751413504512223,0.25011944085347737,30,131.49751452029017,0.2798733461525179,49.757214649526155
507,60.64314463170302,one_point,3,2,0.9121709821016589,0.28044012856272044,30,130.10376400949747,0.23987334719982742,51.58579653841176
337,60.66834765871837,one_point,3,2,0.9176298742009659,0.19769583290336407,30,130.11983063415497,0.2798733460161321,51.605338995984006
1474,60.685232889682766,one_point,3,2,0.8703608213895567,0.24180963679680428,30,129.99516876907984,0.23987334674183303,51.82065655322663
63,60.744206243265616,two_point,5,4,0.8745913922579195,0.17298145815764854,28,127.86180793946303,0.2998733462318569,54.07093744410194
1079,60.7909743551625,one_point,3,2,0.9108430655977012,0.2732013881211084,28,118.59238187340796,0.25987334629261793,63.52066784578692
1602,60.798010623405766,one_point,3,2,0.8945841779277457,0.25875039978326736,30,116.66492111435073,0.25987334597140277,65.46923740989516
1947,60.883982421841516,one_point,3,4,0.8453495555130696,0.23112360190284092,30,122.06470358006307,0.3198733459723173,60.26737033948915
259,60.89526874248421,uniform,6,4,0.921632307054753,0.27268526625622147,24,115.19350756048652,0.25987334881459145,67.23242531815154
1194,60.901295005471184,two_point,3,2,0.8516245651644303,0.2764102927658016,26,112.21512133559672,0.2998733500727037,70.18889033074413
616,60.90538320891892,one_point,3,2,0.8337221724844632,0.2345880278490448,22,129.32405777735352,0.23987334627216123,53.15221850313109
704,60.90896609975082,uniform,3,6,0.8371725493568504,0.24830474971632552,28,123.25875276984888,0.319873345915742,59.14827218348783
1416,60.91931777354133,one_point,3,4,0.8892571707650213,0.2301403294780829,24,117.19459173847856,0.3198733521972199,65.24348822994821
1557,60.978366873492796,one_point,3,2,0.8836871173910992,0.2396276777549276,30,122.64649975823477,0.2598733461954896,60.02872751604813
677,61.0185683641021,two_point,3,2,0.8936705572428159,0.23951732664473227,30,123.04200511116358,0.27987334599160196,59.733826635151146
1431,61.07828394365941,one_point,4,4,0.8815512845048208,0.22387989422102597,30,124.2239510576727,0.3398733470831802,58.671027426222324
1380,61.10655339095755,one_point,4,2,0.8868262352138705,0.22053093149629965,20,130.76208573117117,0.2798733459250363,52.277701095776436
1058,61.13477171121341,uniform,3,2,0.9264245334552423,0.21752750222938477,20,116.43304675569011,0.2798733460299794,66.69139503192017
306,61.14774398386106,one_point,4,2,0.9011948254462315,0.10944112601057109,30,117.1806161223986,0.2998733822706255,65.96274244691395
284,61.153791372780915,uniform,5,2,0.8694234202352327,0.15568636720854567,20,114.4347253862979,0.33987334600448466,68.68677538604035
1729,61.1655084461284,two_point,3,2,0.8838520183278866,0.10179168308936364,22,123.46254793160332,0.29987334724019554,59.734104059541664
999,61.16947764785291,uniform,3,2,0.8357033088193109,0.2196840333690639,22,126.4401652373944,0.29987334587959735,56.76839436028472
540,61.17156029575193,two_point,3,4,0.908601753499103,0.28963831870216183,30,108.96666096980282,0.27987334591579605,74.26814657153716
570,61.198922632664846,one_point,3,2,0.8994433552015894,0.2439004000607019,30,128.43234885250226,0.2598733459262875,54.90454569956601
1778,61.22010576299275,one_point,3,2,0.8866135385045835,0.2547876454084305,22,112.6815555755285,0.2798733466887413,70.698888366761
835,61.240988260073124,two_point,3,2,0.9125202342754215,0.2757304287344184,26,114.9019624504109,0.2798733460972537,68.54112898371122
230,61.39591104680361,one_point,5,6,0.926551940844234,0.1332589773003731,26,133.88546187471576,0.31987334626791863,49.982397919427186
1495,61.43640065920022,one_point,3,2,0.8751713593841626,0.24667380232797026,30,124.92838433089166,0.29987340762176734,59.080944239087216
1389,61.46339794009458,one_point,6,2,0.8951431225787785,0.22223422116730795,30,124.31446185920598,0.3198733487115944,59.75585861236617
160,61.51065635722475,uniform,4,6,0.8569289818448395,0.11034577152625707,20,113.06903360144857,0.3398733466617856,71.12306212356388
1623,61.54112680823474,one_point,3,2,0.8237144840520642,0.22938344639611108,20,130.31933559980092,0.2798750710417591,54.02416975386156
469,61.54489638620243,uniform,3,6,0.9101576122885306,0.27505285117701644,28,107.17355755237222,0.31987334659637556,77.1412582596387
802,61.680902441365305,one_point,3,2,0.9131955493062457,0.26448457474755604,26,119.53357082889575,0.21987353761496609,65.2892629575852
1426,61.71033050758408,one_point,3,4,0.8809269398596831,0.2229716359750863,30,127.26520462178564,0.29987334620372313,57.56591355476287
54,61.75264287050661,one_point,3,6,0.827049732990752,0.23054593879093346,26,115.91619223015248,0.29987334646223546,69.04186303490512
1175,61.76354979023099,one_point,4,4,0.9023683744516388,0.2727721638110263,30,124.63397442708165,0.31987334615376045,60.336801597457544
1484,61.775047441817584,one_point,4,2,0.8828361718248536,0.2383221442005159,30,127.27075496728078,0.25987334628416875,57.79451401188781
1887,61.81636792595282,one_point,5,4,0.8759044993124601,0.11013493288953465,30,138.73587517077846,0.2998733460264572,46.41335526105355
1984,61.82899760601677,one_point,3,2,0.8451488090753345,0.15355686691187226,30,128.61350152341583,0.2598733465590797,56.61361794807539
1535,61.869581354499665,one_point,3,2,0.8927595128625792,0.23406366823641547,30,125.38540729253248,0.25987334743654467,59.96346342352997
1203,61.962408246113704,uniform,3,2,0.9301820521989599,0.23779470289475144,30,115.57076542401421,0.19987334591567504,70.11658596841121
1086,61.987178646623015,uniform,3,6,0.9037874634291898,0.2598481383487839,30,104.31439263629784,0.3198733467561957,81.327269956815
1190,62.03578403264887,two_point,2,2,0.8365737681282173,0.2782171707982855,22,103.80798643917043,0.25987334806500956,82.03949231071117
1165,62.05496834855506,two_point,3,6,0.8898009119669493,0.2822724297768286,28,125.86110186412148,0.35987334593080367,59.94392983561287
777,62.05734341543657,two_point,3,2,0.9043370452963064,0.2741336198054214,26,127.04938316559046,0.2198733460226125,58.902773734696645
1530,62.097117137642535,one_point,4,4,0.8915152540446387,0.21901246548503267,22,123.36845906114226,0.3198733459073215,62.603019005878025
718,62.149993940736096,uniform,3,4,0.8438017178337286,0.2618392309846067,28,128.32942152646567,0.2398733461199507,57.88068694962266
1743,62.23438815919428,one_point,3,2,0.8239215074607478,0.26398331855291357,30,115.09553099304578,0.25987334611448937,71.34776013842259
1565,62.281345092812366,one_point,3,2,0.8865586994914593,0.23755809822613566,30,129.4277625467219,0.23987334763042473,57.176399384084746
317,62.29855883327159,one_point,3,2,0.9091151307528113,0.1616080209980762,30,119.61116817499654,0.29987334739201027,66.98463497742625
1568,62.395730889357914,one_point,3,4,0.8933979100095044,0.2450831615900777,24,114.54523797036498,0.2598733493836419,72.38208134832514
481,62.435354401285984,two_point,4,2,0.9032818735794331,0.25239323914719447,28,118.75894297195842,0.3198733460752805,68.22724688582426
2136,62.51126974849552,one_point,3,2,0.905522089750606,0.2489704894517881,30,136.71364766851383,0.27987334615968845,50.54028823081306
311,62.52263401766661,one_point,3,2,0.9037053228820366,0.18696765740368998,30,125.98630607780595,0.2798733469280216,61.30172262826585
1722,62.52939768662094,one_point,3,4,0.8824617465284433,0.12059933881275617,30,105.2511039404659,0.2598733478305596,82.07721577156636
925,62.53783248939376,two_point,6,4,0.8413065316895644,0.27858022199869026,22,116.91086476537949,0.35987334626852696,70.34275935653324
445,62.55501699413619,uniform,3,2,0.9135688776997402,0.2652642863612369,28,121.54154005797736,0.3198733464242576,65.80363757800694
1149,62.57488118025262,one_point,3,4,0.8957064535162598,0.2534796094416792,22,124.20238028914522,0.3198733461373294,63.2023899054753
918,62.625694639754876,one_point,3,6,0.9023747572786085,0.27740395076172947,20,113.42000719920922,0.3998733461741274,74.0572033738813
522,62.74948054587721,one_point,3,2,0.837029159869817,0.26110606420247834,30,130.05812659615145,0.27987334880733766,57.91044169267282
1435,62.83850245330942,one_point,3,4,0.8963580086703532,0.22600314000851085,30,121.69635666543793,0.31987334600861117,66.49927734848171
1385,62.889857377280975,one_point,4,2,0.8767628125390241,0.2219391620756917,20,134.35938324861016,0.3198733462226656,53.99031553701009
